Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
736,Tiny Times 4.0,77750000,0,77750000,2015.csv,2015.0,0.0,1.0
737,Chebi: My Fluffy Friend,77609926,0,77609926,2022.csv,2022.0,0.0,1.0
738,Candyman,77411570,61186570,16225000,2021.csv,2021.0,0.7904060077841077,0.20959399221589228
739,Fantastica: A Boonie Bears Adventure,77151096,0,77151096,2017.csv,2017.0,0.0,1.0
740,Mike and Dave Need Wedding Dates,77068246,46009673,31058573,2016.csv,2016.0,0.596999093504736,0.40300090649526393
741,The Forever Purge,76994245,44539245,32455000,2021.csv,2021.0,0.5784749886176558,0.4215250113823442
742,The Pope's Exorcist,76987621,20009380,56978241,2023.csv,2023.0,0.25990386168706264,0.7400961383129373
743,"I, Frankenstein",76801179,19075290,57725889,2014.csv,2014.0,0.248372358971208,0.751627641028792
744,Sanju,76693052,7909317,68783735,2018.csv,2018.0,0.10312951165380665,0.8968704883461933
745,Cold Pursuit,76419755,32138862,44280893,2019.csv,2019.0,0.42055698817668286,0.5794430118233171
746,Kubo and the Two Strings,76249438,48023088,28226350,2016.csv,2016.0,0.6298156322148892,0.37018436778511077
747,Vice,76073488,47836282,28237206,2018.csv,2018.0,0.6288167304751426,0.3711832695248573
748,West Side Story,76016171,38530322,37485849,2021.csv,2021.0,0.5068700711063177,0.49312992889368235
749,Avatar 2022 Re-release,76012917,24714024,51298893,2022.csv,2022.0,0.32512926717441987,0.6748707328255802
750,Violent Night,76004405,50057405,25947000,2022.csv,2022.0,0.6586118922975582,0.3413881077024417
751,Widows,75984700,42402632,33582068,2018.csv,2018.0,0.5580417110286676,0.4419582889713324
752,Quo vado?,75878701,0,75878701,2016.csv,2016.0,0.0,1.0
753,Sicario: Day of the Soldado,75837743,50072235,25765508,2018.csv,2018.0,0.6602548153364743,0.33974518466352566
754,Cats,75558925,27166770,48392155,2019.csv,2019.0,0.35954415709328846,0.6404558429067115
755,Bajrangi Bhaijaan,75547184,8178001,67369183,2015.csv,2015.0,0.10825024265629808,0.8917497573437019
756,Searching,75462037,26020957,49441080,2018.csv,2018.0,0.3448218208050758,0.6551781791949242
757,The Spy Who Dumped Me,75320680,33562069,41758611,2018.csv,2018.0,0.4455890334500432,0.5544109665499568
758,1921,75159828,0,75159828,2021.csv,2021.0,0.0,1.0
759,Animal World,74922830,0,74922830,2018.csv,2018.0,0.0,1.0
760,Boo! A Madea Halloween,74827344,73206343,1621001,2016.csv,2016.0,0.9783367828744529,0.021663217125547047
761,A Madea Family Funeral,74747725,73257045,1490680,2019.csv,2019.0,0.9800571856869222,0.019942814313077754
762,Crimson Peak,74679822,31090320,43589502,2014.csv,2014.0,0.4163148648104705,0.5836851351895295
763,Plane,74515586,32111181,42404405,2023.csv,2023.0,0.4309324092277822,0.5690675907722178
764,Miracles from Heaven,73983003,61705123,12277880,2016.csv,2016.0,0.8340445845378837,0.16595541546211634
765,Strange World,73621640,37968963,35652677,2022.csv,2022.0,0.5157310133270598,0.48426898667294016
766,Charlie's Angels,73279888,17803077,55476811,2019.csv,2019.0,0.24294629107511737,0.7570537089248827
767,War Room,73267874,67790117,5477757,2015.csv,2015.0,0.9252365777666758,0.07476342223332426
768,My Old Classmate,73052128,0,73052128,2014.csv,2014.0,0.0,1.0
769,The Bélier Family,72751538,0,72751538,2014.csv,2014.0,0.0,1.0
770,Detective Conan: The Bride of Halloween,72699093,0,72699093,2022.csv,2022.0,0.0,1.0
771,The Transporter Refueled,72629670,16029670,56600000,2015.csv,2015.0,0.22070415575342694,0.779295844246573
772,Amazing China,72506343,0,72506343,2018.csv,2018.0,0.0,1.0
773,Doctor Sleep,72381712,31581712,40800000,2019.csv,2019.0,0.4363217051290525,0.5636782948709476
774,Second Act,72282227,39282227,33000000,2018.csv,2018.0,0.5434562357908536,0.45654376420914644
775,What Men Want,72216294,54611903,17604391,2019.csv,2019.0,0.7562268841987377,0.24377311580126224
776,Run All Night,71661644,26461644,45200000,2015.csv,2015.0,0.3692581208435575,0.6307418791564424
777,Brick Mansions,71416730,20396829,51019901,2014.csv,2014.0,0.28560295325759105,0.714397046742409
778,The Nice Guys,71261763,36261763,35000000,2016.csv,2016.0,0.5088530156067006,0.4911469843932994
779,Son of God,70829270,59700064,11129206,2014.csv,2014.0,0.842872784090532,0.15712721590946793
780,I Am Not Madame Bovary,70826207,436798,70389409,2016.csv,2016.0,0.006167180461887504,0.9938328195381125
781,Spirited Away 2018 Re-release,70186029,1175067,69010962,2018.csv,2018.0,0.016742178133485795,0.9832578218665142
782,Think Like a Man Too,70181428,65182182,4999246,2014.csv,2014.0,0.9287668241803231,0.07123317581967696
783,Titanic 25 Year Anniversary,70157472,15033795,55123677,2023.csv,2023.0,0.21428644122182738,0.7857135587781726
784,See You Tomorrow,70065569,0,70065569,2016.csv,2016.0,0.0,1.0
785,Hitman's Wife's Bodyguard,70060492,38014727,32045765,2021.csv,2021.0,0.5425986303379086,0.45740136966209144
786,Mulan,69965374,0,69965374,2020.csv,2020.0,0.0,1.0
787,The Northman,69633110,34233110,35400000,2022.csv,2022.0,0.49162115551064717,0.5083788444893529
788,Exit,69501772,470699,69031073,2019.csv,2019.0,0.006772474808268198,0.9932275251917319
789,After,69497587,12138565,57359022,2019.csv,2019.0,0.1746616756636457,0.8253383243363543
790,Playing with Fire,69412425,44451847,24960578,2019.csv,2019.0,0.6404018732957392,0.3595981267042608
791,13 Hours,69411370,52853219,16558151,2015.csv,2015.0,0.7614490104431018,0.23855098955689824
792,Running Man,68782475,310978,68471497,2015.csv,2015.0,0.004521180722269735,0.9954788192777303
793,The Nut Job 2: Nutty by Nature,68743485,28370522,40372963,2017.csv,2017.0,0.41270124725273966,0.5872987527472603
794,The Yin-Yang Master: Dream of Eternity,68000000,0,68000000,2020.csv,2020.0,0.0,1.0
795,Shoplifters,67999335,3313513,64685822,2018.csv,2018.0,0.04872860889007223,0.9512713911099278
796,A Beautiful Day in the Neighborhood,67925733,61704055,6221678,2019.csv,2019.0,0.9084046984078921,0.09159530159210796
797,Jersey Boys,67647013,47047013,20600000,2014.csv,2014.0,0.6954780545890474,0.30452194541095257
798,12 Strong,67359190,45819713,21539477,2018.csv,2018.0,0.6802295722380272,0.3197704277619728
799,The Boogeyman,67307243,43244282,24062961,2023.csv,2023.0,0.6424907643297765,0.35750923567022347
800,Moonfall,67295363,19060660,48234703,2022.csv,2022.0,0.28323883177508086,0.7167611682249192
801,American Assassin,67234188,36249674,30984514,2017.csv,2017.0,0.5391553773208356,0.4608446226791644
802,War,67179155,4654000,62525155,2019.csv,2019.0,0.06927744178979328,0.9307225582102068
803,The Giver,66980456,45090374,21890082,2014.csv,2014.0,0.6731870263767687,0.32681297362323125
804,Selma,66787908,52076908,14711000,2014.csv,2014.0,0.779735577284439,0.22026442271556101
805,A Violent Prosecutor,66736633,0,66736633,2015.csv,2015.0,0.0,1.0
806,Victoria & Abdul,66558465,22245070,44313395,2017.csv,2017.0,0.33421849497280326,0.6657815050271968
807,"Love, Simon",66316289,40826341,25489948,2018.csv,2018.0,0.615630663531248,0.38436933646875204
808,Mile 22,66308758,36108758,30200000,2018.csv,2018.0,0.5445548836851989,0.4554451163148011
809,One Piece Film: Gold,66207073,423593,65783480,2016.csv,2016.0,0.00639800221949096,0.9936019977805091
810,The Color Purple,66025125,60525125,5500000,2023.csv,2023.0,0.9166983780795568,0.08330162192044316
811,Argylle,66011622,32878480,33133142,2024.csv,2024.0,0.4980710820891509,0.501928917910849
812,Beijing Love Story,65842375,428318,65414057,2014.csv,2014.0,0.0065052027664554936,0.9934947972335445
813,Escape Room: Tournament of Champions,65774490,25314753,40459737,2021.csv,2021.0,0.3848719009451841,0.6151280990548159
814,The Age of Adaline,65663276,42629776,23033500,2015.csv,2015.0,0.6492179281460158,0.35078207185398425
815,Life of the Party,65659911,53059911,12600000,2018.csv,2018.0,0.80810208530438,0.19189791469561998
816,Doraemon: Nobita's Chronicle of the Moon Exploration,65406606,0,65406606,2019.csv,2019.0,0.0,1.0
817,The House That Never Dies,65220000,0,65220000,2014.csv,2014.0,0.0,1.0
818,Stand by Me Doraemon 2,65201374,0,65201374,2020.csv,2020.0,0.0,1.0
819,Moonlight,65172611,27854932,37317679,2016.csv,2016.0,0.4274024252304392,0.5725975747695607
820,The Pirates,64858224,415775,64442449,2014.csv,2014.0,0.006410520892462304,0.9935894791075377
821,God's Not Dead,64667874,60755732,3912142,2014.csv,2014.0,0.9395040882277961,0.060495911772203925
822,Belle,64666502,4018313,60648189,2021.csv,2021.0,0.0621390190550279,0.9378609809449721
823,Happy Death Day 2U,64600152,28148130,36452022,2019.csv,2019.0,0.43572854131984085,0.5642714586801592
824,L Storm,64517456,0,64517456,2018.csv,2018.0,0.0,1.0
825,Monster Trucks,64493915,33370166,31123749,2016.csv,2016.0,0.5174157282900255,0.4825842717099745
826,Monk Comes Down the Mountain,64455686,0,64455686,2015.csv,2015.0,0.0,1.0
827,Capernaum,64417003,1661096,62755907,2018.csv,2018.0,0.025786607923997954,0.974213392076002
828,Fences,64414761,57682904,6731857,2016.csv,2016.0,0.8954920130806664,0.10450798691933359
829,Zhongkui: Snow Girl and the Dark Crystal,64325947,165428,64160519,2015.csv,2015.0,0.002571714956641058,0.9974282850433589
830,Isle of Dogs,64241499,32015231,32226268,2018.csv,2018.0,0.49835747139088393,0.5016425286091161
831,The Rescue,64237554,18797,64218757,2020.csv,2020.0,0.0002926169947255464,0.9997073830052745
832,Suck Me Shakespeer 3,64236772,0,64236772,2017.csv,2017.0,0.0,1.0
833,The Danish Girl,64191523,11114018,53077505,2015.csv,2015.0,0.1731384064528271,0.8268615935471729
834,The Boy,64188367,35819556,28368811,2015.csv,2015.0,0.5580381255064488,0.4419618744935511
835,The Pirate Fairy,63998725,0,63998725,2014.csv,2014.0,0.0,1.0
836,The Inbetweeners 2,63852235,0,63852235,2014.csv,2014.0,0.0,1.0
837,"Hail, Caesar!",63647656,30498085,33149571,2016.csv,2016.0,0.4791705919225054,0.5208294080774947
838,Babylon,63562440,15351455,48210985,2022.csv,2022.0,0.24151771077384696,0.758482289226153
839,Begin Again,63464861,16170632,47294229,2014.csv,2014.0,0.25479661887229216,0.7452033811277078
840,The Hundred Regiments Offensive,63230000,0,63230000,2015.csv,2015.0,0.0,1.0
841,Detective Conan: Crimson Love Letter,63144805,0,63144805,2017.csv,2017.0,0.0,1.0
842,The Longest Ride,62944815,37446117,25498698,2015.csv,2015.0,0.5949039170263667,0.4050960829736333
843,Unfriended,62882090,32482090,30400000,2015.csv,2015.0,0.5165555088897331,0.4834444911102668
844,Frozen 2023 Re-release (Sing -A-Long),62846398,0,62846398,2023.csv,2023.0,0.0,1.0
845,The Mountain Between Us,62832209,30348555,32483654,2017.csv,2017.0,0.48300951825519933,0.5169904817448007
846,The Star,62812974,40852824,21960150,2017.csv,2017.0,0.65038830990553,0.34961169009446996
847,How to Be a Latin Lover,62547032,32149404,30397628,2017.csv,2017.0,0.5140036700702281,0.4859963299297719
848,The White Haired Witch of Lunar Kingdom,62515046,0,62515046,2014.csv,2014.0,0.0,1.0
849,Andhadhun,62475342,1193046,61282296,2018.csv,2018.0,0.019096270013215774,0.9809037299867842
850,47 Meters Down,62187529,44307191,17880338,2017.csv,2017.0,0.7124771109654477,0.28752288903455225
851,White Snake,62098770,34730,62064040,2019.csv,2019.0,0.0005592703365944285,0.9994407296634056
852,Brooklyn,62076141,38322743,23753398,2015.csv,2015.0,0.6173506017392415,0.3826493982607585
853,"Dragon Ball Z: Resurrection ""F""",61768190,8008363,53759827,2015.csv,2015.0,0.1296518968744268,0.8703481031255732
854,"Everything, Everything",61721140,34121140,27600000,2017.csv,2017.0,0.5528274429150207,0.4471725570849793
855,Woman in Gold,61619773,33307793,28311980,2015.csv,2015.0,0.540537418078447,0.459462581921553
856,Krampus,61548707,42725475,18823232,2015.csv,2015.0,0.694173396688902,0.305826603311098
857,Bombshell,61404394,31762808,29641586,2019.csv,2019.0,0.5172725587032094,0.48272744129679057
858,Ashfall,61354854,372562,60982292,2019.csv,2019.0,0.006072249801132279,0.9939277501988677
859,Ma,61220784,45896028,15324756,2019.csv,2019.0,0.7496805006613441,0.250319499338656
860,The Walk,61181942,10137502,51044440,2014.csv,2014.0,0.16569434817874856,0.8343056518212515
861,Doraemon: Great Adventure in the Antarctic Kachi Kochi,61153455,0,61153455,2017.csv,2017.0,0.0,1.0
862,Snatched,60845711,45852178,14993533,2017.csv,2017.0,0.7535811028652455,0.24641889713475448
863,65,60730568,32062904,28667664,2023.csv,2023.0,0.5279533035159494,0.4720466964840507
864,Ron's Gone Wrong,60692022,23009270,37682752,2021.csv,2021.0,0.37911523198222,0.62088476801778
865,Love You Forever,60670799,0,60670799,2020.csv,2020.0,0.0,1.0
866,The Founding of an Army,60600361,0,60600361,2017.csv,2017.0,0.0,1.0
867,My Little Pony: The Movie,60330833,21885107,38445726,2017.csv,2017.0,0.3627516132588456,0.6372483867411544
868,The Perfect Guy,60273173,57027435,3245738,2015.csv,2015.0,0.9461495415215655,0.05385045847843451
869,My Best Summer,60011073,0,60011073,2019.csv,2019.0,0.0,1.0
870,Forever Young,59981902,149761,59832141,2015.csv,2015.0,0.0024967697756566637,0.9975032302243433
871,Adrift,59945012,31445012,28500000,2018.csv,2018.0,0.5245642790095696,0.47543572099043035
872,Whitney Houston: I Wanna Dance with Somebody,59806881,23708080,36098801,2022.csv,2022.0,0.39641057355925313,0.6035894264407469
873,Miss Granny,59396311,234573,59161738,2015.csv,2015.0,0.003949285671967069,0.9960507143280329
874,Molly's Game,59284015,28780744,30503271,2017.csv,2017.0,0.48547224745152634,0.5145277525484736
875,Beast,59095809,31846530,27249279,2022.csv,2022.0,0.538896590788697,0.46110340921130294
876,Xian yi ren X de xian shen,59035664,686435,58349229,2017.csv,2017.0,0.011627463019641822,0.9883725369803582
877,The Gift,58978653,43787265,15191388,2015.csv,2015.0,0.742425653566554,0.257574346433446
878,Miss Granny,58940254,0,58940254,2014.csv,2014.0,0.0,1.0
879,A Walk Among the Tombstones,58834384,26307600,32526784,2014.csv,2014.0,0.44714668891578774,0.5528533110842122
880,Shock Wave,58824459,0,58824459,2017.csv,2017.0,0.0,1.0
881,Santocielo,58512077,0,58512077,2023.csv,2023.0,0.0,1.0
882,Cloudy Mountain,58346882,0,58346882,2021.csv,2021.0,0.0,1.0
883,Huo guo ying xiong,58106427,779818,57326609,2016.csv,2016.0,0.013420511985705126,0.9865794880142948
884,L.O.R.D: Legend of Ravaging Dynasties,58089494,350456,57739038,2016.csv,2016.0,0.0060330358532646195,0.9939669641467354
885,Avatar 2021 Re-release,57995770,0,57995770,2021.csv,2021.0,0.0,1.0
886,Dolphin Tale 2,57824533,42024533,15800000,2014.csv,2014.0,0.7267595745217692,0.27324042547823085
887,Nine Lives,57814445,19700032,38114413,2016.csv,2016.0,0.3407458464748732,0.6592541535251268
888,Goldbuster,57628292,186135,57442157,2017.csv,2017.0,0.0032299239408310073,0.996770076059169
889,Ready or Not,57615777,28714231,28901546,2019.csv,2019.0,0.4983744469852416,0.5016255530147584
890,Nobody,57510518,27568035,29942483,2021.csv,2021.0,0.4793564022497589,0.520643597750241
891,Hansan: Rising Dragon,57490985,865888,56625097,2022.csv,2022.0,0.015061283086383022,0.984938716913617
892,The 15:17 to Paris,57176286,36276286,20900000,2018.csv,2018.0,0.6344638404809995,0.3655361595190006
893,Jade Dynasty,57149764,0,57149764,2019.csv,2019.0,0.0,1.0
894,Magic Mike's Last Dance,57105156,26005156,31100000,2023.csv,2023.0,0.4553906831109961,0.5446093168890038
895,All the Money in the World,56996304,25113707,31882597,2017.csv,2017.0,0.44061992160053043,0.5593800783994696
896,Zoolander 2,56722693,28848693,27874000,2016.csv,2016.0,0.5085917377018754,0.4914082622981247
897,You Are My Sunshine,56640000,0,56640000,2015.csv,2015.0,0.0,1.0
898,The Perfect Secret,56573047,0,56573047,2019.csv,2019.0,0.0,1.0
899,The Big Sick,56411585,42873127,13538458,2017.csv,2017.0,0.7600057151381228,0.2399942848618772
900,A or B,56239049,0,56239049,2018.csv,2018.0,0.0,1.0
901,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,56119404,10117806,46001598,2023.csv,2023.0,0.1802906887607003,0.8197093112392997
902,New Gods: Nezha Reborn,56088478,0,56088478,2021.csv,2021.0,0.0,1.0
903,The Big Shot,56040681,0,56040681,2019.csv,2019.0,0.0,1.0
904,Confidential Assignment,55972241,475618,55496623,2017.csv,2017.0,0.008497390697649572,0.9915026093023505
905,All Eyez on Me,55668698,44922302,10746396,2017.csv,2017.0,0.806958014358446,0.1930419856415539
906,Barbershop: The Next Cut,55630051,54030051,1600000,2016.csv,2016.0,0.9712385667235861,0.028761433276413857
907,Hellboy,55064690,21903748,33160942,2019.csv,2019.0,0.39778209956325916,0.6022179004367408
908,Downsizing,55003890,24449754,30554136,2017.csv,2017.0,0.44450954287051336,0.5554904571294866
909,The Whale,54883206,17463630,37419576,2022.csv,2022.0,0.318196243856454,0.6818037561435459
910,St. Vincent,54837234,44137712,10699522,2014.csv,2014.0,0.8048858190039272,0.19511418099607286
911,Knock at the Cabin,54760947,35397980,19362967,2023.csv,2023.0,0.6464092010680531,0.3535907989319469
912,Go Brother!,54663060,0,54663060,2018.csv,2018.0,0.0,1.0
913,Early Man,54622814,8267544,46355270,2018.csv,2018.0,0.15135697695838227,0.8486430230416178
914,Les Misérables,54606372,330181,54276191,2019.csv,2019.0,0.006046565408154198,0.9939534345918458
915,The Age of Shadows,54491162,541719,53949443,2016.csv,2016.0,0.009941410315309481,0.9900585896846905
916,Confidential Assignment 2: International,54486330,0,54486330,2022.csv,2022.0,0.0,1.0
917,Mummies,54475970,4275970,50200000,2023.csv,2023.0,0.07849277396988066,0.9215072260301194
918,No Escape,54418872,27288872,27130000,2015.csv,2015.0,0.5014597141962075,0.4985402858037925
919,No Good Deed,54323210,52543632,1779578,2014.csv,2014.0,0.9672409270365282,0.03275907296347178
920,Upcoming,54300000,0,54300000,2021.csv,2021.0,0.0,1.0
921,Jesus Revolution,54295801,52102987,2192814,2023.csv,2023.0,0.959613562013755,0.04038643798624501
922,"I, Tonya",53939297,30014539,23924758,2017.csv,2017.0,0.5564503185868366,0.4435496814131634
